VAR,"s1.Vent.PV52.heater.Overheat",0,2014/08/28 14:06:48.120,1,0,0,0,"Вентиляцiя","П52В52","2-й поверх","Примiщення (2103)","Акумуляторна №2","ЩА-ПВ52","","","","","","","",""
VAR,"s1.Vent.PV52.heater.Underheat",0,2014/08/29 14:41:16.586,32768,0,0,0,"Вентиляцiя","П52В52","2-й поверх","Примiщення (2103)","Акумуляторна №2","ЩА-ПВ52","","","","","","","",""
VAR,"s1.Vent.PV52.te2.w_High_Sat",0,2014/08/29 14:41:16.586,32768,0,0,0,"Вентиляцiя","П52В52","2-й поверх","Примiщення (2103)","Акумуляторна №2","ЩА-ПВ52","","","","","","","",""
VAR,"s1.Vent.PV52.te2.w_Low_Sat",0,2014/08/29 14:41:16.586,32768,0,0,0,"Вентиляцiя","П52В52","2-й поверх","Примiщення (2103)","Акумуляторна №2","ЩА-ПВ52","","","","","","","",""
VAR,"s1.Vent.PV52.al.flooding",0,2014/08/29 14:41:16.590,32768,0,0,0,"Вентиляцiя","П52В52","2-й поверх","Примiщення (2103)","Акумуляторна №2","ЩА-ПВ52","","","","","","","",""
VAR,"s1.Vent.PV52.al.phaze_alarm",0,2014/08/29 14:41:16.589,32768,0,0,0,"Вентиляцiя","П52В52","2-й поверх","Примiщення (2103)","Акумуляторна №2","ЩА-ПВ52","","","","","","","",""
VAR,"s1.Vent.PV52.al.Freezing_RHT",0,2014/08/29 14:41:16.585,32768,0,0,0,"Вентиляцiя","П52В52","2-й поверх","Примiщення (2103)","Акумуляторна №2","ЩА-ПВ52","","","","","","","",""
VAR,"s1.Vent.PV52.heater.Freezing",0,2014/08/28 14:07:36.235,0,0,0,0,"Вентиляцiя","П52В52","2-й поверх","Примiщення (2103)","Акумуляторна №2","ЩА-ПВ52","","","","","","","",""
VAR,"s1.Vent.PV52.te3.sp_cmd",35,2014/08/20 15:38:40.977,0,0,0,0,"Вентиляцiя","П52В52","2-й поверх","Примiщення (2103)","Акумуляторна №2","ЩА-ПВ52","","","","","","","",""
VAR,"s1.Vent.PV52.run",0,2014/08/29 14:41:16.813,32768,0,0,0,"Вентиляцiя","П52В52","2-й поверх","Примiщення (2103)","Акумуляторна №2","ЩА-ПВ52","","","","","","","",""
VAR,"s1.Vent.PV59.flap_p.open",0,2014/08/27 15:38:33.127,0,0,0,0,"Вентиляцiя","П59В59","2-й поверх","Витяжна камера (2037.2)","Акумуляторна №1","ЩА-ПВ59","","","","","","","",""
VAR,"s1.Vent.PV59.fp.al",0,2014/08/28 14:07:34.111,0,0,0,0,"Вентиляцiя","П59В59","2-й поверх","Витяжна камера (2037.2)","Акумуляторна №1","ЩА-ПВ59","","","","","","","",""
VAR,"s1.Vent.PV59.heater.pump.al",0,2014/08/28 14:06:48.122,1,0,0,0,"Вентиляцiя","П59В59","2-й поверх","Витяжна камера (2037.2)","Акумуляторна №1","ЩА-ПВ59","","","","","","","",""
VAR,"s1.Vent.PV59.heater.valve.al",0,2014/08/28 14:06:48.122,1,0,0,0,"Вентиляцiя","П59В59","2-й поверх","Витяжна камера (2037.2)","Акумуляторна №1","ЩА-ПВ59","","","","","","","",""
VAR,"s1.Vent.PV59.status.0",1,2014/08/27 15:37:22.000,0,0,0,0,"Вентиляцiя","П59В59","2-й поверх","Витяжна камера (2037.2)","Акумуляторна №1","ЩА-ПВ59","","","","","","","",""
