LB,32698,0,L,Alarm,20140829T114116.225Z,20140829T114116.514Z
LC
20140829T114116.338Z,1,33554432, ,,s1.Vent.PV74.heater.Underheat,"Недогрiв нагрiвача",,3328,20140829T114116.320Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV74,Вентиляцiя,ПВ 74,Техповерх,Вiсi 2-3 В-Г,Примiщення гардеробiв (2-поверх),ЩА-ПВ74
20140829T114116.338Z,1,33554432, ,,s1.Vent.PV74.vp.al,"Несправнiсть припливного вентилятора ",,3331,20140829T114116.321Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV74,Вентиляцiя,ПВ 74,Техповерх,Вiсi 2-3 В-Г,Примiщення гардеробiв (2-поверх),ЩА-ПВ74
20140829T114116.338Z,1,33554432, ,,s1.Vent.PV74.vv1.al,"Несправнiсть витяжного вентилятора ",,3331,20140829T114116.321Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV74,Вентиляцiя,ПВ 74,Техповерх,Вiсi 2-3 В-Г,Примiщення гардеробiв (2-поверх),ЩА-ПВ74
20140829T114116.339Z,1,33554432, ,,s1.Vent.PV2.al.phaze_alarm,"Аварiя контролю фаз",,3329,20140829T114116.322Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV2,Вентиляцiя,П2В2,Техповерх,Вiсi 2-3 Д-Е,Блок А прим. 1102,ЩА-ПВ2
20140829T114116.339Z,1,33554432, ,,s1.Vent.PV74.fp.al,"Забруднення фiльтру притоку",,3333,20140829T114116.322Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV74,Вентиляцiя,ПВ 74,Техповерх,Вiсi 2-3 В-Г,Примiщення гардеробiв (2-поверх),ЩА-ПВ74
20140829T114116.339Z,1,33554432, ,,s1.Vent.PV74.fv.al,"Забруднення фiльтру витяжки",,3333,20140829T114116.322Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV74,Вентиляцiя,ПВ 74,Техповерх,Вiсi 2-3 В-Г,Примiщення гардеробiв (2-поверх),ЩА-ПВ74
20140829T114116.339Z,1,33554432, ,,s1.Vent.PV2.te2.w_High_Sat,"Висока температура припливного повiтря",,3328,20140829T114116.322Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV2,Вентиляцiя,П2В2,Техповерх,Вiсi 2-3 Д-Е,Блок А прим. 1102,ЩА-ПВ2
20140829T114116.339Z,1,33554432, ,,s1.Vent.PV76.fair,"Пожежа",,3329,20140829T114116.323Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV76,Вентиляцiя,ПВ 76,Техповерх,Вiсi 2-3 В-Г,Комутацiйна, насосна(1-й поверх)
20140829T114116.340Z,1,33554432, ,,s1.Vent.PV76.al.ExtremeSAT,"Критична температура припливного повiтря",,3328,20140829T114116.323Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV76,Вентиляцiя,ПВ 76,Техповерх,Вiсi 2-3 В-Г,Комутацiйна, насосна(1-й поверх)
20140829T114116.340Z,1,33554432, ,,s1.Vent.PV76.al.ExtremeRHT,"Критична температура зворотнього т-сiя",,3328,20140829T114116.323Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV76,Вентиляцiя,ПВ 76,Техповерх,Вiсi 2-3 В-Г,Комутацiйна, насосна(1-й поверх)
20140829T114116.340Z,1,33554432, ,,s1.Vent.PV76.al.Freezing_SAT,"Загроза замерзання по повiтрю",,3328,20140829T114116.323Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV76,Вентиляцiя,ПВ 76,Техповерх,Вiсi 2-3 В-Г,Комутацiйна, насосна(1-й поверх)
20140829T114116.340Z,1,33554432, ,,s1.Vent.PV76.te2.w_High_Sat,"Висока температура припливного повiтря",,3328,20140829T114116.324Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV76,Вентиляцiя,ПВ 76,Техповерх,Вiсi 2-3 В-Г,Комутацiйна, насосна(1-й поверх)
20140829T114116.340Z,1,33554432, ,,s1.Vent.PV76.te2.w_Low_Sat,"Низька температура припливного повiтря",,3328,20140829T114116.324Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV76,Вентиляцiя,ПВ 76,Техповерх,Вiсi 2-3 В-Г,Комутацiйна, насосна(1-й поверх)
